Student_ID,Age,Gender,State_of_origin,School_location,Distance_from_home_km,Jamb_score,O_level_credits,Current_cgpa,Cgpa_trend,Attendance_rate,Fee_payment_status,Has_scholarship,Works_part_time,Family_income_bracket,Parent_education_level,Failed_courses_count,Asuu_strike_semesters,Mental_health_support,Course_load,Dropout
STU1914,28,Male,Rivers,Urban,90,259,6,1.56,Stable,51.3,Owing,0,0,Low,Secondary,4,3,0,17,1
STU1915,22,Male,Osun,Urban,24,258,6,3.3,Improving,85.2,Paid,1,0,Middle,Secondary,0,1,0,16,0
STU1916,25,Female,Edo,Urban,58,205,8,2.12,Improving,82.0,Paid,1,0,High,Secondary,0,2,0,24,0
STU1917,26,Female,Rivers,Urban,43,236,8,2.27,Stable,91.0,Paid,0,1,High,Tertiary,0,2,0,20,0
STU1918,26,Female,Lagos,Rural,94,151,6,1.0,Declining,67.4,Partial,1,0,Low,No formal,3,3,0,21,1
STU1919,25,Male,Ogun,Urban,88,182,8,1.0,Stable,62.3,Paid,0,0,Middle,Secondary,2,3,0,12,0
STU1920,22,Male,Rivers,Urban,80,298,8,2.57,Declining,63.8,Paid,0,0,Middle,Tertiary,0,3,0,14,0
STU1921,21,Female,Niger,Urban,64,241,6,3.25,Improving,99.0,Owing,0,0,High,Tertiary,0,0,0,13,0
STU1922,20,Male,Akwa Ibom,Rural,88,230,5,2.91,Improving,100.0,Paid,1,0,High,Tertiary,0,2,0,23,0
STU1923,19,Female,Enugu,Urban,59,331,7,4.51,Improving,100.0,Paid,1,0,Middle,Tertiary,0,2,0,24,0
STU1924,21,Male,Kano,Urban,113,370,6,5.0,Stable,99.9,Paid,1,0,Middle,Secondary,0,2,0,14,0
STU1925,21,Female,Ogun,Urban,57,223,6,2.33,Declining,78.6,Paid,0,0,Middle,Secondary,1,1,0,21,0
STU1926,23,Male,Edo,Urban,87,293,6,3.6,Declining,74.8,Owing,1,0,Middle,No formal,0,2,1,20,0
STU1927,22,Female,Oyo,Rural,36,194,7,1.62,Declining,68.2,Paid,0,1,High,Tertiary,4,1,0,24,0
STU1928,21,Male,Rivers,Urban,107,194,6,2.06,Stable,71.7,Partial,0,0,Low,No formal,0,0,0,20,0
STU1929,23,Female,Anambra,Urban,33,281,7,3.23,Stable,75.8,Paid,0,0,Middle,Primary,0,2,0,21,0
STU1930,29,Male,Kogi,Rural,149,247,6,1.2,Stable,57.1,Partial,0,1,Low,Primary,2,1,0,13,1
STU1931,21,Female,Osun,Rural,49,269,8,3.15,Stable,100.0,Paid,1,0,Middle,Secondary,0,0,0,14,0
STU1932,27,Female,Kaduna,Rural,79,260,5,2.45,Improving,69.4,Partial,1,1,Middle,Primary,0,3,0,15,0
STU1933,23,Female,Osun,Rural,14,344,8,4.35,Improving,95.5,Paid,0,0,High,Tertiary,0,0,0,20,0
STU1934,26,Female,Enugu,Urban,65,313,6,3.45,Improving,65.5,Owing,0,0,Low,Primary,0,3,0,14,0
STU1935,17,Female,Kwara,Rural,26,342,6,4.69,Improving,100.0,Partial,1,0,Low,Primary,0,0,0,24,0
STU1936,20,Female,Edo,Urban,29,356,7,5.0,Improving,100.0,Paid,1,0,High,Tertiary,0,1,1,18,0
STU1937,30,Male,Cross River,Rural,210,205,7,1.39,Declining,65.1,Partial,0,0,Middle,Secondary,2,2,0,23,1
STU1938,29,Female,Ogun,Urban,84,271,6,1.35,Declining,54.1,Partial,0,1,Low,Primary,3,2,0,14,1
STU1939,16,Male,Osun,Rural,41,250,8,3.66,Stable,100.0,Partial,1,0,Low,Primary,0,2,0,18,0
STU1940,25,Male,Kaduna,Urban,92,255,8,2.96,Improving,85.8,Partial,0,0,Middle,Secondary,2,0,0,18,0
STU1941,23,Male,Osun,Urban,76,287,8,3.35,Stable,76.4,Owing,0,0,Middle,No formal,0,1,0,20,0
STU1942,26,Male,Plateau,Urban,61,309,8,2.64,Stable,62.5,Paid,0,0,Low,No formal,1,3,0,13,0
STU1943,29,Female,Kwara,Urban,82,141,7,1.0,Declining,58.8,Paid,0,0,Middle,Tertiary,3,2,0,24,1
STU1944,22,Female,Cross River,Rural,111,308,5,4.13,Stable,91.5,Paid,1,0,High,Tertiary,0,1,0,17,0
STU1945,19,Female,Delta,Urban,88,313,6,4.19,Stable,100.0,Paid,0,0,High,Tertiary,0,2,0,20,0
STU1946,23,Male,Plateau,Urban,130,330,8,4.03,Stable,79.7,Paid,0,0,Middle,Tertiary,0,1,0,23,0
STU1947,20,Male,Kwara,Urban,75,271,8,3.56,Improving,74.3,Paid,0,0,High,Tertiary,0,2,0,23,0
STU1948,19,Male,Abuja,Urban,24,280,7,4.39,Declining,100.0,Paid,1,0,Middle,Tertiary,0,1,0,13,0
STU1949,20,Male,Oyo,Urban,87,345,6,4.33,Declining,97.7,Owing,0,0,Low,Primary,0,2,0,13,0
STU1950,23,Male,Ogun,Urban,94,232,6,1.18,Stable,55.0,Paid,0,1,Low,Primary,4,2,0,24,1
STU1951,20,Male,Niger,Rural,73,203,6,2.21,Declining,100.0,Partial,0,0,Middle,Secondary,0,0,0,16,0
STU1952,24,Male,Anambra,Rural,48,207,8,1.71,Declining,88.5,Owing,1,1,Low,No formal,2,1,0,21,0
STU1953,24,Female,Osun,Urban,135,183,7,1.72,Declining,69.9,Paid,0,0,High,Primary,3,3,1,21,0
STU1954,20,Female,Plateau,Rural,75,320,6,4.29,Declining,83.2,Paid,1,0,High,Tertiary,0,2,0,23,0
STU1955,24,Female,Benue,Urban,92,271,7,3.15,Stable,91.7,Paid,0,0,Middle,Primary,0,0,0,21,0
STU1956,21,Female,Lagos,Urban,95,366,5,5.0,Stable,86.6,Paid,1,0,Middle,Secondary,0,2,0,19,0
STU1957,19,Female,Kano,Urban,117,343,5,4.42,Improving,81.5,Partial,1,0,Middle,Secondary,0,1,0,22,0
STU1958,21,Male,Cross River,Rural,64,276,7,3.23,Improving,68.2,Paid,0,0,High,Secondary,0,1,0,20,0
STU1959,22,Female,Kogi,Rural,24,184,8,1.93,Improving,82.1,Paid,1,0,Middle,Secondary,4,1,0,13,0
STU1960,16,Female,Osun,Urban,80,345,6,4.76,Stable,100.0,Paid,0,0,High,Primary,0,1,0,16,0
STU1961,20,Male,Anambra,Urban,23,370,5,5.0,Improving,98.8,Paid,1,0,High,Secondary,0,1,0,18,0
STU1962,26,Male,Ogun,Urban,52,258,5,2.88,Improving,88.7,Paid,0,0,High,Tertiary,2,1,0,17,1
STU1963,24,Female,Niger,Urban,84,275,7,2.61,Declining,68.6,Paid,0,1,Middle,Secondary,0,2,0,17,0
STU1964,20,Male,Kano,Rural,80,249,8,2.65,Stable,85.5,Partial,0,1,High,Tertiary,1,2,0,18,0
STU1965,20,Female,Oyo,Urban,17,280,7,3.41,Stable,72.8,Partial,0,0,Middle,Primary,0,0,0,14,0
STU1966,24,Female,Delta,Urban,64,273,7,2.54,Declining,69.9,Owing,0,1,Low,Primary,2,2,0,24,1
STU1967,21,Male,Enugu,Urban,22,302,7,3.93,Stable,83.8,Paid,1,0,High,Tertiary,0,1,0,14,0
STU1968,28,Male,Abuja,Rural,180,263,6,1.27,Stable,59.7,Partial,0,1,Low,Tertiary,3,3,0,21,1
STU1969,19,Male,Ogun,Urban,28,278,7,3.82,Stable,95.9,Paid,0,0,High,Tertiary,0,2,0,20,0
STU1970,27,Male,Oyo,Urban,79,217,8,1.99,Declining,66.3,Owing,0,0,Low,No formal,3,1,1,19,0
STU1971,22,Male,Anambra,Urban,134,212,7,2.12,Declining,96.6,Partial,0,0,Middle,Tertiary,2,1,0,16,0
STU1972,26,Female,Lagos,Rural,158,140,7,1.0,Declining,70.8,Owing,0,1,Low,No formal,2,3,0,17,1
STU1973,18,Male,Niger,Urban,110,313,6,4.23,Stable,100.0,Paid,0,0,High,Tertiary,0,1,0,22,0
STU1974,20,Male,Kwara,Urban,53,370,6,5.0,Improving,100.0,Paid,1,0,Middle,Primary,0,1,0,23,0
STU1975,25,Male,Benue,Rural,132,252,6,2.11,Declining,81.2,Partial,0,1,Low,No formal,1,2,1,21,0
STU1976,17,Female,Kaduna,Urban,69,250,6,3.47,Improving,99.4,Paid,1,0,Middle,Tertiary,0,1,0,12,0
STU1977,25,Male,Plateau,Rural,46,305,5,3.12,Improving,73.4,Paid,0,1,Low,Primary,0,2,0,21,0
STU1978,27,Male,Benue,Urban,107,208,8,1.8,Declining,70.2,Owing,0,0,Low,Primary,4,3,1,23,1
STU1979,21,Female,Edo,Rural,58,258,6,2.84,Stable,75.3,Paid,0,0,High,Primary,1,0,1,12,0
STU1980,22,Female,Kano,Rural,50,189,5,1.91,Stable,68.8,Paid,0,0,High,Tertiary,4,0,0,15,0
STU1981,23,Male,Niger,Urban,96,240,8,2.27,Declining,80.2,Paid,0,1,High,Tertiary,2,3,0,13,0
STU1982,24,Female,Osun,Urban,50,270,5,2.03,Stable,56.3,Owing,0,0,Middle,Secondary,2,2,0,22,1
STU1983,23,Male,Kano,Urban,132,295,5,2.99,Declining,76.3,Owing,0,1,Low,No formal,1,3,0,18,0
STU1984,16,Male,Lagos,Urban,110,222,7,2.96,Stable,86.7,Partial,0,0,Middle,Tertiary,1,0,0,13,0
STU1985,27,Male,Plateau,Rural,189,186,4,1.0,Stable,59.3,Paid,1,1,Low,No formal,3,1,0,21,1
STU1986,21,Male,Lagos,Urban,36,274,5,3.2,Stable,83.3,Paid,1,0,Middle,Primary,0,0,0,13,0
STU1987,27,Female,Cross River,Urban,106,321,8,3.39,Stable,72.3,Owing,0,1,Low,Primary,0,1,0,16,0
STU1988,27,Male,Abuja,Urban,39,278,5,1.9,Declining,57.1,Partial,0,1,Low,Primary,4,3,0,15,1
STU1989,25,Male,Niger,Urban,128,303,7,2.38,Stable,56.2,Partial,0,0,Middle,Secondary,2,2,0,19,0
STU1990,28,Female,Enugu,Rural,82,179,6,1.44,Stable,74.0,Partial,1,0,Middle,Secondary,4,2,0,15,1
STU1991,23,Female,Anambra,Urban,99,224,6,2.45,Declining,74.8,Paid,0,0,Middle,Secondary,2,2,0,23,0
STU1992,23,Male,Edo,Urban,81,268,8,3.11,Declining,86.8,Paid,1,0,Middle,Secondary,0,1,0,17,0
STU1993,23,Female,Kogi,Urban,56,173,8,1.61,Stable,77.2,Paid,0,0,High,Tertiary,4,2,0,16,1
STU1994,24,Male,Lagos,Rural,127,175,5,1.06,Declining,66.8,Paid,0,1,Middle,Secondary,2,2,0,22,1
STU1995,19,Female,Kano,Urban,73,349,8,4.74,Stable,98.8,Paid,0,0,Middle,Secondary,0,1,0,13,0
STU1996,27,Female,Kano,Urban,82,244,5,2.53,Declining,67.5,Partial,1,0,Low,No formal,2,1,0,22,0
STU1997,19,Female,Oyo,Urban,83,319,8,4.22,Improving,96.6,Paid,0,0,High,Tertiary,0,1,0,24,0
STU1998,30,Male,Kwara,Urban,82,263,5,1.52,Declining,55.6,Owing,0,0,Low,Primary,3,3,0,23,1
STU1999,24,Male,Kwara,Urban,59,187,6,1.83,Stable,100.0,Paid,1,0,Middle,Secondary,4,0,0,19,0
STU2000,21,Male,Niger,Rural,115,265,6,3.26,Improving,75.7,Paid,1,0,Middle,Primary,0,0,1,13,0
STU2001,25,Male,Ogun,Urban,135,300,6,3.42,Stable,73.3,Paid,0,0,High,Tertiary,0,3,0,20,0
STU2002,25,Male,Niger,Urban,25,282,5,3.33,Improving,78.7,Owing,1,0,Low,Primary,0,1,0,20,0
STU2003,24,Female,Delta,Urban,109,253,5,2.99,Improving,70.4,Paid,0,0,Middle,Primary,1,0,0,14,0
STU2004,19,Male,Kaduna,Urban,76,328,5,4.72,Stable,100.0,Paid,1,0,High,Tertiary,0,2,0,15,0
STU2005,18,Male,Rivers,Urban,25,227,6,2.96,Improving,90.0,Owing,1,0,Low,No formal,1,2,1,19,0
STU2006,25,Female,Kogi,Rural,113,204,7,1.47,Improving,59.9,Partial,1,0,High,Tertiary,4,1,0,20,0
STU2007,17,Male,Kogi,Urban,118,370,6,5.0,Improving,100.0,Paid,0,0,Middle,Secondary,0,1,0,14,0
STU2008,21,Female,Enugu,Urban,111,202,6,2.42,Improving,82.7,Paid,0,0,Middle,Tertiary,1,2,0,16,0
STU2009,20,Male,Ogun,Urban,63,217,7,2.6,Declining,86.9,Owing,0,0,Low,No formal,0,1,0,22,0
STU2010,23,Male,Benue,Urban,27,262,7,3.36,Stable,98.1,Partial,1,0,Low,Primary,0,2,0,19,0
STU2011,22,Male,Ogun,Rural,93,184,8,1.62,Declining,69.1,Owing,0,0,Low,Primary,3,2,1,14,1
STU2012,22,Male,Ogun,Rural,42,279,6,3.65,Improving,88.8,Paid,1,0,Low,No formal,0,1,0,18,0
STU2013,25,Female,Niger,Urban,21,200,7,2.13,Improving,100.0,Partial,1,0,Middle,Tertiary,1,2,0,22,0
STU2014,23,Male,Plateau,Urban,99,268,8,2.48,Stable,64.7,Owing,0,0,Low,Primary,1,2,0,19,0
STU2015,20,Male,Ogun,Rural,89,228,7,2.61,Declining,70.6,Paid,0,0,High,Tertiary,0,1,0,21,0
STU2016,25,Male,Benue,Urban,116,243,6,1.34,Improving,51.8,Partial,0,0,Low,Secondary,4,3,0,22,1
STU2017,21,Male,Kogi,Urban,27,211,8,2.25,Stable,97.7,Paid,0,0,High,Tertiary,0,0,1,14,0
STU2018,26,Female,Anambra,Urban,85,310,6,3.59,Declining,71.1,Paid,0,0,Middle,Secondary,0,1,0,13,0
STU2019,21,Male,Niger,Urban,39,249,8,3.17,Stable,93.6,Paid,0,0,High,Tertiary,0,0,0,21,0
STU2020,22,Female,Anambra,Rural,34,239,6,2.47,Declining,69.7,Partial,0,0,Middle,Secondary,0,1,0,24,0
STU2021,24,Female,Imo,Rural,129,277,7,3.03,Declining,81.0,Owing,0,0,Middle,Secondary,0,1,0,18,0
STU2022,22,Female,Edo,Urban,28,201,8,1.98,Improving,76.0,Paid,0,0,Middle,Secondary,2,3,0,23,0
STU2023,19,Female,Kogi,Urban,83,275,5,3.72,Improving,99.0,Paid,0,0,High,Tertiary,0,1,0,20,0
STU2024,20,Male,Benue,Rural,73,275,7,3.47,Stable,100.0,Paid,0,0,High,Tertiary,0,1,0,12,0
STU2025,29,Male,Ogun,Rural,56,249,7,2.29,Declining,69.2,Paid,0,0,Middle,Tertiary,2,1,0,14,0
STU2026,23,Male,Delta,Urban,25,296,7,3.81,Improving,82.9,Paid,1,0,Middle,Tertiary,0,2,1,16,0
STU2027,27,Female,Niger,Rural,151,243,7,1.85,Declining,66.3,Owing,0,1,Middle,Primary,2,2,0,14,1
STU2028,22,Female,Kogi,Urban,93,243,6,3.0,Improving,100.0,Paid,1,0,Middle,Secondary,0,1,0,12,0
STU2029,24,Male,Edo,Urban,56,295,5,3.46,Improving,85.9,Paid,0,0,Middle,Secondary,0,1,0,18,0
STU2030,21,Female,Kaduna,Urban,56,334,7,4.16,Stable,85.8,Partial,0,0,Middle,Primary,0,0,0,18,0
STU2031,21,Male,Kogi,Urban,55,247,5,3.17,Improving,78.4,Paid,0,0,Middle,Tertiary,0,0,0,21,0
STU2032,19,Female,Kwara,Urban,62,244,6,3.12,Stable,99.2,Paid,1,0,Low,No formal,0,0,0,23,0
STU2033,19,Male,Plateau,Urban,36,345,8,4.52,Stable,99.2,Partial,0,0,High,Tertiary,0,0,0,19,0
STU2034,25,Female,Osun,Urban,79,238,5,2.65,Improving,83.4,Partial,1,0,Middle,Tertiary,1,0,0,16,0
STU2035,27,Female,Benue,Rural,137,299,8,3.23,Declining,72.5,Paid,0,0,Low,Primary,0,2,0,21,0
STU2036,20,Male,Imo,Rural,84,249,6,2.83,Declining,100.0,Paid,0,0,Middle,Secondary,0,0,0,23,0
STU2037,22,Male,Benue,Urban,69,183,7,1.93,Improving,91.0,Paid,0,0,High,Tertiary,2,2,0,16,0
STU2038,25,Male,Enugu,Rural,66,197,6,1.33,Stable,79.9,Partial,0,1,Low,Primary,3,1,0,16,1
STU2039,24,Male,Abuja,Urban,42,297,5,3.54,Stable,82.2,Paid,0,0,Middle,Tertiary,0,0,0,12,0
STU2040,22,Male,Benue,Urban,94,337,5,4.34,Stable,87.2,Paid,1,0,Middle,Secondary,0,0,0,21,0
STU2041,18,Female,Kogi,Rural,116,242,5,3.16,Improving,100.0,Paid,0,0,High,Tertiary,0,1,1,16,0
STU2042,25,Female,Enugu,Urban,155,268,7,2.63,Stable,65.4,Paid,0,0,Middle,Tertiary,1,2,0,17,0
STU2043,19,Male,Osun,Urban,123,314,7,3.93,Stable,85.4,Partial,0,0,Middle,Primary,0,2,0,24,0
STU2044,22,Male,Niger,Urban,70,197,5,2.35,Improving,93.6,Partial,0,0,Middle,Tertiary,0,1,0,23,0
STU2045,22,Female,Enugu,Urban,49,297,5,3.82,Stable,84.9,Partial,1,0,Middle,Tertiary,0,0,0,12,0
STU2046,27,Female,Cross River,Urban,81,153,5,1.0,Stable,69.6,Partial,0,0,Low,Primary,3,3,0,22,1
STU2047,23,Male,Imo,Urban,31,279,6,3.52,Stable,89.7,Paid,0,0,High,Primary,0,2,0,18,0
STU2048,23,Female,Lagos,Urban,77,289,5,3.04,Improving,79.8,Owing,0,0,Low,No formal,0,3,0,12,0
STU2049,20,Male,Kano,Urban,61,304,6,3.75,Improving,78.7,Paid,1,0,High,Tertiary,0,0,0,22,0
STU2050,17,Male,Anambra,Urban,33,342,5,4.68,Improving,76.5,Paid,1,0,High,Tertiary,0,1,0,13,0
STU2051,21,Male,Anambra,Urban,75,287,6,3.54,Stable,82.9,Paid,0,0,Middle,Secondary,0,1,0,13,0
STU2052,25,Male,Niger,Rural,92,245,8,2.82,Improving,86.4,Paid,0,0,High,Tertiary,2,0,0,16,0
STU2053,21,Male,Plateau,Urban,50,185,8,1.99,Stable,93.0,Paid,0,0,High,Tertiary,2,1,0,21,0
STU2054,24,Female,Kaduna,Urban,38,326,6,4.02,Improving,76.8,Paid,0,0,High,Tertiary,0,0,0,24,0
STU2055,20,Female,Benue,Urban,117,247,7,2.96,Stable,91.3,Owing,1,0,Middle,Tertiary,2,0,0,18,0
STU2056,22,Female,Kaduna,Rural,99,307,7,4.01,Stable,100.0,Owing,0,0,Low,Primary,0,2,0,12,0
STU2057,24,Male,Rivers,Rural,37,271,6,3.18,Stable,89.4,Paid,0,0,High,Tertiary,0,1,0,21,0
STU2058,22,Male,Kwara,Urban,42,293,8,3.28,Stable,67.6,Owing,0,0,Low,Secondary,0,3,0,12,0
STU2059,17,Female,Enugu,Urban,21,370,6,5.0,Declining,92.7,Paid,1,0,High,Tertiary,0,1,0,12,0
STU2060,24,Male,Osun,Rural,127,146,6,1.0,Declining,70.8,Partial,0,0,Low,Secondary,2,1,0,17,1
STU2061,21,Male,Kwara,Urban,10,370,6,5.0,Stable,100.0,Paid,1,0,High,Tertiary,0,2,0,13,0
STU2062,24,Male,Benue,Rural,60,310,8,3.71,Stable,81.2,Partial,0,0,Middle,Secondary,0,0,1,12,0
STU2063,26,Female,Kogi,Urban,54,178,7,1.66,Declining,74.8,Partial,0,0,Middle,Tertiary,4,1,0,17,0
STU2064,19,Male,Oyo,Urban,38,329,7,4.25,Improving,75.5,Owing,0,0,High,Tertiary,0,2,0,13,0
STU2065,21,Male,Osun,Rural,13,370,5,5.0,Improving,100.0,Paid,1,1,Middle,Tertiary,0,2,0,17,0
STU2066,25,Female,Edo,Urban,44,334,5,4.12,Stable,76.0,Paid,0,0,High,Tertiary,0,1,0,21,0
STU2067,22,Male,Ogun,Urban,39,200,7,2.09,Improving,80.2,Paid,0,0,Middle,Tertiary,1,1,1,19,0
STU2068,17,Male,Niger,Rural,88,268,7,3.6,Stable,80.7,Paid,1,0,High,Tertiary,0,2,0,13,0
STU2069,18,Male,Rivers,Rural,122,329,6,4.34,Improving,88.7,Paid,0,0,High,Tertiary,0,1,1,22,0
STU2070,27,Male,Benue,Rural,123,197,8,1.0,Declining,60.4,Paid,0,0,Middle,Tertiary,3,1,0,20,1
STU2071,24,Female,Cross River,Urban,75,219,7,2.39,Improving,90.0,Owing,1,0,Low,Primary,0,0,0,19,0
STU2072,17,Male,Kaduna,Urban,66,245,8,3.41,Stable,91.5,Partial,1,0,High,Tertiary,0,0,0,23,0
STU2073,22,Male,Osun,Rural,73,178,7,1.37,Declining,70.9,Partial,0,1,Middle,Tertiary,2,1,0,21,0
STU2074,20,Female,Benue,Urban,108,307,8,4.07,Stable,96.0,Paid,0,0,High,Tertiary,0,0,0,12,0
STU2075,21,Female,Delta,Urban,40,351,5,4.64,Stable,86.8,Owing,0,0,Middle,Tertiary,0,0,0,18,0
STU2076,23,Female,Ogun,Urban,65,315,7,3.73,Stable,100.0,Owing,0,0,Middle,Secondary,0,1,0,24,0
STU2077,24,Male,Akwa Ibom,Urban,51,293,6,3.45,Stable,90.1,Partial,0,0,Middle,Primary,0,2,0,21,0
STU2078,24,Male,Benue,Urban,14,224,8,2.67,Improving,87.0,Paid,0,0,Middle,Secondary,1,2,0,17,0
STU2079,20,Female,Plateau,Urban,117,270,7,3.37,Improving,91.7,Partial,0,0,Low,Primary,0,1,0,17,0
STU2080,21,Female,Kogi,Urban,80,306,5,2.98,Stable,61.5,Paid,0,0,High,Secondary,0,1,0,17,0
STU2081,18,Male,Lagos,Urban,103,360,5,4.77,Declining,100.0,Partial,1,0,Middle,Tertiary,0,1,0,17,0
STU2082,28,Male,Rivers,Rural,112,184,5,1.2,Declining,74.1,Paid,0,1,Low,Primary,4,3,1,21,1
STU2083,16,Male,Osun,Urban,58,308,5,4.34,Stable,100.0,Paid,1,0,High,Secondary,0,1,0,18,0
STU2084,22,Female,Osun,Urban,20,330,7,4.12,Stable,90.5,Paid,0,0,High,Tertiary,0,1,0,23,0
STU2085,18,Male,Kano,Urban,82,267,6,3.71,Declining,100.0,Owing,1,0,Middle,Primary,0,2,1,14,0
STU2086,26,Male,Cross River,Rural,54,280,8,2.93,Declining,66.6,Paid,0,0,Middle,Secondary,2,2,1,17,0
STU2087,24,Male,Kano,Urban,103,214,6,2.46,Stable,88.7,Paid,1,0,Middle,Tertiary,2,0,0,14,0
STU2088,22,Female,Edo,Urban,100,254,8,3.36,Improving,100.0,Partial,1,0,Low,No formal,0,2,0,18,0
STU2089,26,Female,Osun,Rural,43,226,6,2.26,Stable,78.3,Partial,0,0,Middle,Secondary,2,3,0,18,1
STU2090,17,Male,Niger,Urban,83,354,7,5.0,Improving,100.0,Owing,1,0,Low,Primary,0,2,0,19,0
STU2091,21,Female,Ogun,Rural,68,181,7,1.78,Declining,81.6,Owing,0,0,High,Tertiary,3,1,0,13,1
STU2092,27,Female,Plateau,Rural,56,196,8,1.64,Declining,82.0,Partial,0,0,Low,Primary,2,3,0,20,1
STU2093,25,Male,Osun,Rural,21,283,7,3.28,Stable,87.7,Paid,0,0,Middle,Primary,0,0,0,24,0
STU2094,18,Male,Kogi,Rural,61,336,8,4.31,Declining,76.4,Partial,1,0,Middle,Tertiary,0,0,0,16,0
STU2095,16,Male,Enugu,Urban,100,295,6,4.02,Stable,100.0,Paid,0,0,High,Tertiary,0,2,0,20,0
STU2096,28,Female,Imo,Urban,93,281,7,2.89,Improving,73.6,Owing,0,0,Low,Primary,0,1,0,21,0
STU2097,28,Female,Plateau,Rural,40,232,7,1.95,Stable,82.5,Partial,0,1,Low,No formal,3,2,0,16,1
STU2098,20,Female,Niger,Urban,59,280,8,3.57,Improving,90.1,Paid,0,0,Middle,Tertiary,0,2,0,18,0
STU2099,21,Female,Enugu,Rural,33,296,8,3.79,Improving,85.7,Owing,0,0,Low,Primary,0,0,1,22,0
STU2100,29,Male,Imo,Rural,135,297,8,1.98,Declining,54.1,Owing,0,1,Low,Tertiary,4,2,0,20,1
STU2101,26,Female,Kaduna,Urban,102,284,8,2.85,Declining,68.7,Owing,0,1,Low,No formal,0,3,1,15,1
STU2102,18,Male,Cross River,Rural,84,265,5,3.81,Improving,100.0,Owing,1,0,Low,Primary,0,2,0,13,0
STU2103,21,Male,Akwa Ibom,Urban,34,267,8,3.2,Stable,86.3,Owing,0,0,Low,No formal,0,2,1,20,0
STU2104,23,Female,Cross River,Urban,90,287,5,3.2,Improving,83.8,Paid,0,1,Middle,Secondary,0,0,0,24,0
STU2105,26,Female,Delta,Urban,110,247,6,2.44,Stable,92.0,Partial,0,1,High,Tertiary,1,2,0,13,0
STU2106,24,Male,Imo,Urban,76,299,8,3.58,Stable,92.8,Paid,0,0,High,Secondary,0,0,0,14,0
STU2107,19,Female,Imo,Urban,110,296,5,3.74,Stable,80.8,Paid,0,0,Middle,Secondary,0,1,1,21,0
STU2108,26,Female,Kaduna,Urban,63,239,5,2.65,Declining,91.9,Paid,0,0,High,Tertiary,2,1,0,13,0
STU2109,22,Male,Edo,Rural,72,217,5,2.58,Improving,70.8,Paid,0,0,High,Secondary,1,1,0,14,0
STU2110,29,Female,Akwa Ibom,Rural,430,140,5,1.0,Declining,45.6,Paid,0,0,Middle,Secondary,4,3,0,17,1
STU2111,25,Male,Enugu,Urban,19,336,5,4.06,Improving,83.9,Paid,0,0,Middle,Secondary,0,1,0,14,0
STU2112,20,Male,Niger,Rural,121,225,8,2.53,Stable,93.7,Paid,0,0,Middle,Tertiary,2,0,0,21,0
STU2113,26,Male,Lagos,Rural,125,224,7,1.0,Stable,63.7,Owing,0,0,Middle,No formal,2,1,0,19,1
STU2114,19,Female,Lagos,Urban,47,351,8,4.87,Declining,95.9,Partial,1,0,Middle,Tertiary,0,0,0,22,0
STU2115,25,Female,Kwara,Urban,126,301,5,3.65,Declining,81.7,Paid,0,0,Middle,Secondary,0,0,1,17,0
STU2116,17,Male,Abuja,Urban,32,358,5,4.81,Stable,100.0,Paid,0,0,High,Tertiary,0,0,0,18,0
STU2117,27,Male,Rivers,Rural,55,240,7,2.18,Stable,75.2,Paid,0,1,Middle,Primary,0,1,0,12,1
STU2118,19,Female,Cross River,Urban,78,268,6,3.33,Stable,93.9,Paid,0,0,Middle,Tertiary,0,1,0,14,0
STU2119,25,Male,Rivers,Urban,134,312,7,2.44,Declining,54.8,Owing,0,1,Low,Primary,0,3,0,14,0
STU2120,23,Female,Benue,Urban,92,267,8,2.92,Declining,67.6,Paid,0,0,High,Tertiary,0,1,0,13,0
STU2121,22,Female,Rivers,Urban,144,282,8,3.03,Declining,77.8,Paid,0,0,Middle,No formal,0,2,0,18,1
STU2122,24,Male,Lagos,Urban,90,197,8,1.0,Declining,59.6,Paid,0,1,Middle,Primary,4,2,0,20,1
STU2123,22,Female,Kaduna,Urban,97,226,7,2.62,Improving,90.2,Owing,0,0,Low,Primary,2,0,0,15,0
STU2124,19,Male,Akwa Ibom,Urban,61,283,8,3.91,Declining,91.5,Paid,1,0,High,Tertiary,0,1,0,23,0
STU2125,27,Female,Delta,Rural,90,234,8,1.15,Stable,59.6,Paid,0,1,Middle,Tertiary,2,1,0,16,1
STU2126,25,Female,Kano,Rural,132,227,7,1.18,Stable,57.8,Owing,0,0,Low,Secondary,2,3,1,14,1
STU2127,19,Female,Anambra,Urban,57,272,5,3.57,Improving,100.0,Paid,1,0,High,Tertiary,0,0,0,22,0
STU2128,24,Male,Kogi,Urban,61,262,6,2.76,Stable,76.5,Partial,0,0,Low,No formal,1,3,0,20,0
STU2129,20,Female,Rivers,Urban,68,271,5,3.65,Stable,86.9,Partial,1,0,Middle,Tertiary,0,1,0,15,0
STU2130,21,Male,Akwa Ibom,Urban,60,259,5,2.93,Improving,87.3,Paid,0,0,High,Tertiary,0,1,0,16,0
STU2131,21,Male,Niger,Urban,23,322,6,3.75,Stable,85.4,Paid,0,0,High,Tertiary,0,1,0,12,0
STU2132,21,Male,Benue,Rural,74,263,6,3.24,Declining,83.3,Partial,1,0,Middle,Tertiary,0,1,0,22,0
